indicator_id,domain_id,subdomain_id,indicator_kind,indicator_label,research_prompt,knowledge_status,verification_status,ocm_code,version,status
IND-000768,DOM-23,DOM-23-S14,variation_change,"Document site, kili, gender, generation and historical variation in unresolved question.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000769,DOM-24,DOM-24-S01,presence_form,"Document the presence, local name and form of book part.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000770,DOM-24,DOM-24-S01,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for book part.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000771,DOM-24,DOM-24-S01,variation_change,"Document site, kili, gender, generation and historical variation in book part.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000772,DOM-24,DOM-24-S02,presence_form,"Document the presence, local name and form of book chapter.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000773,DOM-24,DOM-24-S02,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for book chapter.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000774,DOM-24,DOM-24-S02,variation_change,"Document site, kili, gender, generation and historical variation in book chapter.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000775,DOM-24,DOM-24-S03,presence_form,"Document the presence, local name and form of book section.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000776,DOM-24,DOM-24-S03,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for book section.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000777,DOM-24,DOM-24-S03,variation_change,"Document site, kili, gender, generation and historical variation in book section.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000778,DOM-24,DOM-24-S04,presence_form,"Document the presence, local name and form of candidate quote.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000779,DOM-24,DOM-24-S04,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for candidate quote.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000780,DOM-24,DOM-24-S04,variation_change,"Document site, kili, gender, generation and historical variation in candidate quote.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000781,DOM-24,DOM-24-S05,presence_form,"Document the presence, local name and form of candidate photo.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000782,DOM-24,DOM-24-S05,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for candidate photo.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000783,DOM-24,DOM-24-S05,variation_change,"Document site, kili, gender, generation and historical variation in candidate photo.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000784,DOM-24,DOM-24-S06,presence_form,"Document the presence, local name and form of candidate figure.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000785,DOM-24,DOM-24-S06,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for candidate figure.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000786,DOM-24,DOM-24-S06,variation_change,"Document site, kili, gender, generation and historical variation in candidate figure.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000787,DOM-24,DOM-24-S07,presence_form,"Document the presence, local name and form of cultural vignette.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
